,change_point,resonance,novelty,transience,happiness,trust,expectation,surprised,anger,contempt,grief,fear,date,epidemiological,other,policy,danish,international,new_cases,new_cases_MA7,n_all_tweets,n_keyword_tweets,proportion_keyword_tweets
659,1,0.0007406365314050394,0.0011537903721416018,0.0004131538407365627,8270820993747942.0,1.1925726664472962e+16,2.484864812986728e+16,1.1638496764286496e+16,7738293846660085.0,2645281068333882.0,3932178896566852.0,5.171097948886694e+16,2020-10-21,0,0,0,0,0,630.0,487.14285714285717,36468,1731,0.04746627179993418
660,1,0.0005782167710116956,0.0010403342134242103,0.00046211744241251483,8590328006728343.0,1.1687285233689776e+16,2.4836008650726896e+16,1.1941217109215424e+16,7799639553045777.0,2552394268893428.0,4102231767391565.0,5496416556530097.0,2020-10-22,0,0,0,0,0,760.0,534.2857142857143,33292,2046,0.061456205695061876
661,1,4.094106506786653e-05,0.0005414421036306463,0.0005005010385627798,8017484676607811.0,1.1585831579910344e+16,2.3874343609916748e+16,1.2312121489342236e+16,7821336108315799.0,2.5738383953892596e+16,4139600676973744.0,6488779617601315.0,2020-10-23,1,0,1,1,0,859.0,597.2857142857143,43724,5257,0.12023145183423292
662,1,2.9925903532742418e-05,0.0005336279648150672,0.0005037020612823248,8979797137322426.0,1.2273533684890228e+16,2.2324784761084804e+16,1.2051576625053808e+16,8187341261300042.0,2610086364614722.0,4435210396039604.0,5625922836848901.0,2020-10-24,0,0,1,1,0,789.0,638.5714285714286,37168,4027,0.10834588893671976
663,1,-0.0005788921569730516,0.00038364797823395134,0.0009625401352070029,8500566775994015.0,1.2345905978479774e+16,2.2052784970366532e+16,1.2005339777892858e+16,8335134357557973.0,2.6652215317337016e+16,4346530295183842.0,57414293112377.0,2020-10-25,0,0,0,0,0,945.0,709.1428571428571,34758,2627,0.07557972265377755
664,1,1.1159564973585228e-05,0.000433341595374697,0.0004221820304011118,8152318214116533.0,1.2402463287541446e+16,2.4354346281383228e+16,1130838761250592.0,8143234841307437.0,2.5981694102321172e+16,4.264261605873992e+16,5371195523448602.0,2020-10-26,0,0,0,0,0,1056.0,795.4285714285714,33776,2283,0.06759237328280436
665,1,0.00044800569076429344,0.000882231427335458,0.0004342257365711645,84310378864857.0,1.2377009725649582e+16,2.589556684569603e+16,1.1766218609377268e+16,7160754826535054.0,2521520975468138.0,391239367106982.0,5219448395993613.0,2020-10-27,0,0,0,0,0,745.0,826.2857142857143,34445,2066,0.059979677747133114
666,1,-0.0004295952851505967,0.0006237968152681647,0.0010533921004187614,7967911106052414.0,1.1794337421392594e+16,2.5945815667415984e+16,1.1625407620294226e+16,7233181572432631.0,2625527985658595.0,3635634407990211.0,5520408047121758.0,2020-10-28,0,0,0,0,0,1017.0,881.5714285714286,35143,2261,0.06433713684090715
667,1,-0.00015442709311722417,0.00052645940564683,0.0006808864987640543,9055218446601940.0,1.1849401118615446e+16,2.3972235120303924e+16,1.1292647214014352e+16,7759658611228365.0,2737049915576193.0,3590792528493034.0,5087964330941325.0,2020-10-29,0,0,1,1,0,860.0,895.8571428571429,37904,2170,0.05724989447024061
668,1,-0.00021851264303755625,0.0004725702107599877,0.0006910828537975438,9305042871675628.0,1.2487147216974272e+16,2388109286440924.0,1.1681918325824732e+16,7899581456183694.0,2.6236172068013364e+16,3719081528847551.0,4766606597878214.0,2020-10-30,0,0,0,0,0,1191.0,943.2857142857143,34405,1693,0.04920796395872693
669,1,-0.00019177505417969362,0.0011990631617105375,0.0013908382158902312,1.0620690489355818e+16,1.2904883190489352e+16,2.3036732789604644e+16,1.1249561100359412e+16,7521906967099806.0,2.4894304672380424e+16,4528614874205142.0,5.220389825822504e+16,2020-10-31,0,1,0,1,0,1126.0,991.4285714285714,28936,1566,0.054119435996682334
670,1,-0.001519861146149749,0.0006186792856614832,0.002138540431811232,9056685878083736.0,1.3036547433903576e+16,2.3583883755679564e+16,1.1244250297319548e+16,7483167139328514.0,2.5946915500259204e+16,4935885707315585.0,468947641264904.0,2020-11-01,0,0,0,0,0,948.0,991.8571428571429,32793,1121,0.03418412466075077
671,1,0.00020548211235984357,0.0013247737604432342,0.001119291648083391,7765216878483176.0,1.2054442249284934e+16,2.624580544334031e+16,1.1587565240468256e+16,698860908796037.0,2603025978238433.0,3946005956417892.0,5.3593872556246856e+16,2020-11-02,1,0,0,1,0,942.0,975.5714285714286,33913,1403,0.041370565859699816
672,1,0.00025470595751505773,0.0012964005029848212,0.0010416945454697632,8771019598632532.0,1.1714715937263498e+16,2704255330253921.0,1.2130778464991256e+16,6992993032177247.0,2377742112268065.0,3912826535139226.0,563537148672982.0,2020-11-03,0,0,0,0,0,1353.0,1062.4285714285713,38319,1909,0.0498186278347556
673,1,0.0014176447067788765,0.0023320399176662773,0.0009143952108874013,7743490558012928.0,1.0336258080979924e+16,2.479729287172507e+16,1.3984437733923104e+16,656303376998979.0,2521909663150731.0,4.088926930928886e+16,7246367812181012.0,2020-11-04,0,0,1,1,0,936.0,1050.857142857143,47024,2800,0.05954406260632868
674,1,-0.0005317021003118078,0.0007182019923003143,0.0012499040926121222,7744390231634012.0,1.0805744322325896e+16,2545199064409848.0,1.3134073589698448e+16,6933047458564924.0,2.4793506199542264e+16,4.0985915847186936e+16,7016506124091446.0,2020-11-05,0,0,0,0,0,1223.0,1102.7142857142858,39761,3313,0.08332285405296648
675,1,0.00019389161405617225,0.0006343870122890927,0.0004404953982329205,8588572923479398.0,1.1196750817527796e+16,2.4571042511445388e+16,1.2673559189012424e+16,7227079136690648.0,2586702419882276.0,3926166121648136.0,5.927793328973183e+16,2020-11-06,0,0,1,1,0,1427.0,1136.4285714285713,38225,2224,0.058181818181818175
676,1,0.00039169083819512674,0.0011682967109956028,0.0007766058728004762,9528223361758788.0,1.1763560642547524e+16,2.3398458792531944e+16,1.2129775901634696e+16,7222095362212085.0,2603861234665836.0,4310269994617106.0,5588772416919285.0,2020-11-07,0,0,0,0,0,1050.0,1125.5714285714287,35297,1736,0.049182650083576515
677,1,8.949902361096837e-05,0.0010038491418188954,0.0009143501182079267,8595716916179648.0,1.2056165772689668e+16,2.2536773143329856e+16,1.2317324473621004e+16,7575062044672164.0,2659979718730819.0,5014647879806793.0,5282389987457635.0,2020-11-08,0,0,0,0,0,891.0,1117.4285714285713,37473,1592,0.042483921756998375
678,1,-0.0002548559880041309,0.0002969194240993783,0.0005517754121035092,8432665460186141.0,1.158065925542916e+16,2.4004242502585316e+16,1.1940369700103408e+16,7584152016546017.0,2586758273009307.0,4.478823681489141e+16,6.0894234746639096e+16,2020-11-09,0,1,0,0,1,771.0,1093.0,38680,2455,0.06346949327817994
679,1,0.0006866770158432952,0.0014307012464550176,0.0007440242306117222,7164538778345654.0,1.0438550091797744e+16,2292381035081625.0,1.2566632759390658e+16,752868059346003.0,2.899727832084553e+16,390713045204188.0,6450642584230634.0,2020-11-10,0,0,0,0,0,1066.0,1052.0,40306,2779,0.06894755123306702
680,1,-0.0002441515105237973,0.0005910855474998102,0.0008352370580236076,8313519882977571.0,1.1452836168598982e+16,2.435384386174017e+16,1.1802064145627912e+16,75833784808755.0,2646936016903239.0,3840716762379455.0,6161420522266767.0,2020-11-11,0,1,0,1,0,994.0,1060.2857142857142,36916,2429,0.06579802795535811
681,1,-0.0005813750925547282,0.00041969725683083483,0.0010010723493855628,8141669483812247.0,1.1584425952411908e+16,2409750617604993.0,1.2238691977636196e+16,7193493693927966.0,2742752047848134.0,3631366532310493.0,566307892341698.0,2020-11-12,0,0,0,0,0,1011.0,1030.0,38455,2252,0.058561955532440514
682,1,-0.00038523308786047006,0.00038061650708150403,0.000765849594941974,8821033996293325.0,1.1282979723935712e+16,2.332080163757572e+16,1.1678996431633978e+16,7470996652927996.0,278115736770767.0,3791687643495338.0,5.7998755221155704e+16,2020-11-13,0,0,0,0,0,1037.0,974.2857142857143,36151,2205,0.06099416337030787
683,1,0.0005366867444559882,0.0016753794053377931,0.0011386926608818052,9703037474163496.0,1204960009585717.0,1.9828484558008564e+16,1.2602177755144832e+16,7919246322978761.0,2.9107794386364316e+16,3679061198813767.0,5.089015367103016e+16,2020-11-14,0,0,0,0,0,1078.0,978.2857142857143,33383,1635,0.048977024233891504
684,1,0.00020202371457125835,0.0007543260195883956,0.0005523023050171373,8502363641630216.0,1.1382597109173592e+16,2.0448121542160296e+16,1.2600941401384584e+16,8107887495292992.0,2.926952466471627e+16,4019169828809779.0,5649355502129015.0,2020-11-15,0,0,0,0,0,1058.0,1002.1428571428571,34523,1956,0.056657880253743874
685,1,0.00047484862463567195,0.0007998291079750758,0.0003249804833394038,7724067037943058.0,1.0871826367563626e+16,2314734554728569.0,1.2589449851662934e+16,7583578826835996.0,286681934107115.0,3922958413574142.0,5470158226201009.0,2020-11-16,0,0,0,0,0,1195.0,1062.7142857142858,38426,2197,0.05717482954249727
686,1,0.0004033732452970406,0.0007931532132606412,0.00038977996796360064,740038738240177.0,1.0498171253207222e+16,2.2331111334708452e+16,1.2085943552850028e+16,8349997484529857.0,2.9709173919605576e+16,3886834029280072.0,5716046184031794.0,2020-11-17,0,0,0,0,0,1220.0,1084.7142857142858,39754,2455,0.06175479197061931
687,1,-7.99972990758729e-05,0.000399158794371701,0.00047915609344757385,7588532633255148.0,1.1051330937573968e+16,2184925437369542.0,1.1895797379010564e+16,864978158421381.0,3.018147231606809e+16,3.763366400550881e+16,4998917604527554.0,2020-11-18,0,0,0,0,0,1257.0,1122.2857142857142,46471,2936,0.06317918701986185
688,1,-0.0003366938942906454,0.0002814495144464605,0.0006181434087371058,7788829144927205.0,1.1854560160397346e+16,2.2530044883916976e+16,1.1707420655715296e+16,7904164862955958.0,290836617985464.0,3.819172495500216e+16,5289945546923059.0,2020-11-19,0,0,0,0,0,1297.0,1163.142857142857,43891,2560,0.05832630835478799
689,1,-0.0004695625504055166,0.0005851645240294963,0.0010547270744350132,8754318759532281.0,1.1239888154550076e+16,2.3239692425012704e+16,1.1614631418403658e+16,8002857142857142.0,2763480681240468.0,3789252669039146.0,5.7015048296898824e+16,2020-11-20,0,0,0,0,0,1257.0,1194.5714285714287,39340,2289,0.058185053380782926
690,1,-0.001030735880156348,0.0007461437271331098,0.0017768796072894577,8625779625779623.0,1107006732006732.0,2031848826848827.0,1248672161172161.0,820693743193743.0,3.0659291159291164e+16,3.786429561429562e+16,4.824314424314424e+16,2020-11-21,0,0,0,0,0,1273.0,1222.4285714285713,40404,1997,0.049425799425799416
691,1,-0.0012879433614697616,0.0009087395055030015,0.0021966828669727637,8389403224285849.0,1.2142415386065802e+16,1.987096257188649e+16,1.1317813707928726e+16,8546723861600829.0,3.0774373055529364e+16,4227764683699442.0,4708607523333647.0,2020-11-22,0,0,0,0,0,850.0,1192.7142857142858,42428,1864,0.04393325162628453
692,1,0.0012678180208572473,0.0015228603754262329,0.0002550423545689856,870472221512029.0,1.1582900825812388e+16,245496740214251.0,1.1322593511108836e+16,8230887428732135.0,2651392120266919.0,4304476772428603.0,4.769283869813106e+16,2020-11-23,0,0,0,0,0,1169.0,1189.0,39113,1804,0.046122772479738186
693,1,0.0015450921839028574,0.0022041405171460238,0.0006590483332431662,8302355635530835.0,1.1658986313321336e+16,2542495774033481.0,1.2414880855008452e+16,7924829598124215.0,2.5115175309449804e+16,4285907083265172.0,4850973335514477.0,2020-11-24,1,0,0,1,0,1367.0,1210.0,36678,1727,0.04708544631659305
694,1,0.00018575805603353256,0.0007434341725616869,0.0005576761165281543,8139433799675588.0,1.1120481042173558e+16,2.3146925689375504e+16,1199022708840227.0,8316144566098946.0,2804276409164639.0,4256186638280616.0,4965934205190592.0,2020-11-25,0,0,0,0,0,1183.0,1199.4285714285713,39456,2134,0.05408556366585564
695,1,-0.00034115809451375787,0.0002690710387493302,0.0006102291332630881,8675776538568292.0,1.1646090181928288e+16,2.337804496480028e+16,1.155476520905352e+16,8277540309353788.0,2717191844767985.0,4202934571421362.0,5.070687088390402e+16,2020-11-26,0,0,0,0,0,1191.0,1184.2857142857142,39631,2463,0.062148318235724566
696,1,-6.58410737880908e-05,0.00043507995479109417,0.000500921028579185,9227663478239596.0,1.1673500990777208e+16,2.3375580399735796e+16,1.1156293270054066e+16,855196565305673.0,2.6282134207500544e+16,4.61016464026225e+16,5100048927269613.0,2020-11-27,0,0,0,0,0,1323.0,1193.7142857142858,40877,2022,0.049465469579470116
697,1,-0.00013343221807170518,0.0006857805864520137,0.0008192128045237187,1.0461879642924028e+16,1186175791247893.0,2.1799391347774516e+16,1.1515793744927896e+16,8316879955053373.0,2.641607154004619e+16,4592627504838004.0,5014002122479556.0,2020-11-28,0,0,0,0,0,1636.0,1245.5714285714287,32038,1346,0.042012610025594616
698,1,-0.0005324447672899305,0.000628348022848994,0.0011607927901389245,1.0581865315852204e+16,1.2496844457687722e+16,2.215789332538736e+16,1.1624713945172824e+16,8299991060786648.0,2546092073897497.0,4957190107270559.0,439906138259833.0,2020-11-29,0,0,0,0,0,998.0,1266.7142857142858,33560,1120,0.033373063170441
699,1,0.0006303423718518425,0.0008372608368856714,0.00020691846503382888,9579839820874956.0,1.1719634860489146e+16,2512346997359054.0,1.1914820874956938e+16,7693165116546102.0,2.4453424618211044e+16,4.362972212653576e+16,5.1317774715811224e+16,2020-11-30,0,0,0,0,0,1129.0,1261.0,34836,1863,0.053479159490182566
700,1,0.0005109907369704863,0.0008659776975275749,0.00035498696055708836,1018970752342148.0,1.1556795474009288e+16,2564541561778216.0,1.1693724859211584e+16,7717623854877635.0,2375976435782316.0,423811019126463.0,5.1769703890172056e+16,2020-12-01,0,0,0,0,0,1468.0,1275.4285714285713,38533,2285,0.059299820932707026
701,1,-0.00015518268367221142,0.0005196282750067763,0.0006748109586789878,9810617277078926.0,1.2174713347434038e+16,2533615718579539.0,1197638595124123.0,7795588890125792.0,2.2960311143270616e+16,4624657686741623.0,5300770900590003.0,2020-12-02,0,0,0,0,0,1586.0,1333.0,35932,2450,0.06818434821329178
702,1,1.0298134201308324e-05,0.0005537127204964,0.0005434145862950917,9377079068751876.0,1.1161292611697916e+16,2.4834599743442776e+16,1.11225824940637e+16,8505783454788612.0,2575345396981359.0,3.976999918120035e+16,5246232156991184.0,2020-12-03,0,0,0,0,0,1605.0,1392.142857142857,36639,2038,0.055623788858866235
703,1,1.1947473780963515e-05,0.00044477059313486884,0.0004328231193539054,9361240578277524.0,1.1923934264178916e+16,2433516372173483.0,1.178747559619424e+16,7499898677869762.0,2585671815148894.0,4165538119362412.0,5046956629185716.0,2020-12-04,0,0,0,0,0,1603.0,1432.142857142857,40465,2068,0.05110589398245397
704,1,-0.00029609546760429786,0.0005591408721036042,0.0008552363397079021,1044027193720213.0,1.2013765068685168e+16,2296175777964676.0,1.1789083263246424e+16,7715777964676197.0,2.4960114942528732e+16,4459711241940005.0,5638382394168768.0,2020-12-05,0,0,0,0,0,2115.0,1500.5714285714287,35670,1987,0.05570507429212223
705,1,-3.7498847735022275e-05,0.000425748437206182,0.0004632472849412043,9027562164188428.0,1.2655559165313008e+16,2.2900889666375108e+16,1.198369111583156e+16,7751758090715981.0,2618102961389479.0,4.222926402599026e+16,5253672372860176.0,2020-12-06,1,0,0,1,0,1745.0,1607.2857142857142,40015,2491,0.06225165562913908
706,1,0.00026754958275636303,0.0007136097124882046,0.0004460601297318416,8365537123403584.0,1.1171647283389416e+16,2.3028104768089416e+16,1.2120129090658636e+16,8795719936241808.0,2635885235255918.0,4499807151150206.0,5.638526477359938e+16,2020-12-07,0,1,0,1,0,2046.0,1738.2857142857142,50817,4387,0.08632937796406714
707,1,0.00017947573112782073,0.0006979441088371773,0.0005184683777093565,8085578952197449.0,1.1712641067987886e+16,2476112028626479.0,1.1584528397100648e+16,8165845490411962.0,2652163042480961.0,4121054683915955.0,5026619414625194.0,2020-12-08,1,0,0,1,0,2150.0,1835.7142857142858,43596,3017,0.06920359666024406
708,1,-0.00026621921933276814,0.00033716803152133816,0.0006033872508541063,8583813088625936.0,1.1784870804153584e+16,2448125573532963.0,1152969089591886.0,813060130403284.0,2521887225307896.0,4555409321419947.0,5694344361265393.0,2020-12-09,0,0,0,0,0,2558.0,1974.5714285714287,41410,2844,0.06867906302825405
709,1,-0.0007313162478478957,0.00037904797826749677,0.0011103642261153924,8506209377623215.0,1168694807530879.0,2505592037414558.0,1200817364192349.0,7647434944237916.0,2.486584722388775e+16,4267701163209017.0,59399736179398.0,2020-12-10,0,0,0,0,0,3132.0,2192.714285714286,41695,3348,0.08029739776951672
710,1,0.0002527104831391882,0.000720856340111568,0.0004681458569723799,1.0048139646102344e+16,1.2505133907221422e+16,2413441893830703.0,1.133496413199426e+16,7761169296987087.0,2.479450980392157e+16,4530631276901003.0,4869586322333811.0,2020-12-11,0,0,0,0,0,3075.0,2403.0,41820,2362,0.056480153036824486
711,1,7.452913499813934e-05,0.0009836887580236976,0.0009091596230255584,1.093521913491836e+16,1.2783944428530508e+16,2233408192494987.0,1.1374706387854482e+16,776922371813234.0,2.482493841306216e+16,4719808077914637.0,5237430535663133.0,2020-12-12,0,0,0,0,0,3552.0,2608.285714285714,34910,2059,0.05898023488971641
712,1,-0.00022624459287059966,0.0004930986543852894,0.0007193432472558893,1.0043905189045624e+16,1.2829124802685972e+16,2.2434511788729924e+16,1.1711919019819096e+16,7852845080303675.0,2.5666337601162588e+16,4443303851068627.0,4997572097917866.0,2020-12-13,0,0,0,0,0,2642.0,2736.4285714285716,39911,2048,0.05131417403723285
713,1,-0.0003179009649159931,0.0010025295041005881,0.001320430469016581,8454007156842887.0,1.2041543447437712e+16,2.328588661580357e+16,1165607543942565.0,8207631715166655.0,2.7526784146917824e+16,4133508878536222.0,4.6724078950329704e+16,2020-12-14,0,0,0,0,0,3337.0,2920.8571428571427,44433,2071,0.046609501946751286
714,1,0.00017082425856545158,0.0007460307322740986,0.0005752064737086469,9017669372932712.0,1.2330809798070916e+16,2.5235949390511876e+16,1.1272659773783912e+16,764997108690121.0,2.5483198020030996e+16,4144169962759928.0,4843233178359123.0,2020-12-15,0,0,0,0,0,2992.0,3041.1428571428573,43233,2532,0.05856637290958296
715,1,0.00033001073086785977,0.0008454425939292626,0.0005154318630614028,940457076660434.0,1.1650119908950488e+16,2519178318835867.0,1.1940884887407524e+16,7472937159580521.0,2.4089464271197464e+16,4648784651654337.0,5579139907324607.0,2020-12-16,0,1,0,1,0,3692.0,3203.1428571428573,49204,3894,0.07913990732460775
716,1,0.00042702935367823833,0.0010825991642926225,0.0006555698106143839,9975421068918260.0,1.2832693072808452e+16,2.566957473144423e+16,1.1584982980416426e+16,7440301047699038.0,2.2559745369347064e+16,4536046151805844.0,5.379211794350382e+16,2020-12-17,0,0,1,1,0,4034.0,3332.0,45242,3649,0.08065514345077583
717,1,-0.00012070661072081822,0.0003407398204473727,0.0004614464311681909,1.017493614075294e+16,1.2477793692854928e+16,2.499502733414501e+16,1.1309563369858434e+16,7478571940127479.0,2359206712979541.0,4180200052519754.0,5771059227959606.0,2020-12-18,0,0,0,0,0,4508.0,3536.714285714286,41889,3403,0.08123851130368355
718,1,0.0003590438212918317,0.0008602671349366133,0.0005012233136447813,1.1052326742021632e+16,1259451833068062.0,2.2494086703175156e+16,1.1450133534759502e+16,7824111791523915.0,247154037066012.0,4730127599881302.0,5.118125657557528e+16,2020-12-19,1,0,0,1,0,3285.0,3498.5714285714284,37069,2469,0.0666055194367261
719,1,-0.0007049015297838188,0.0005069163828841163,0.001211817912667935,1.0363715836259606e+16,1.2482987500920856e+16,2.2851351815927116e+16,1.1970719249564128e+16,7421857427006852.0,2.5148073570218304e+16,4.612926356113253e+16,5127863860717529.0,2020-12-20,0,0,0,0,0,2828.0,3525.1428571428573,40723,2341,0.057485941605480935
720,2,-0.005655588925632607,0.0005259302720063922,0.006181519197638998,1.0505856313497824e+16,1.2559583938074504e+16,2.5646664247701984e+16,1.1194598451862602e+16,7352665699080793.0,2.3295210449927424e+16,4255079825834542.0,5.168754233188195e+16,2020-12-21,0,0,1,1,1,3198.0,3505.285714285714,41340,3328,0.08050314465408805
721,2,-0.008997490734518639,0.0003943152269673945,0.009391805961486031,9833604822834646.0,1.2578774606299212e+16,2.5032888779527556e+16,1.1136341043307084e+16,7588112696850394.0,2418139025590551.0,431730561023622.0,5.310300196850394e+16,2020-12-22,0,0,0,0,0,2543.0,3441.1428571428573,40640,3232,0.07952755905511813
722,2,-0.0010582377877989882,0.0022776659916738857,0.0033359037794728737,1.4257733308887084e+16,1251822467848817.0,2.4089187773383276e+16,1.0703758610754604e+16,7034746850362764.0,2.1603994342439556e+16,4567513554571885.0,5.203551690720029e+16,2020-12-23,0,0,0,0,0,3297.0,3384.714285714286,38179,2988,0.07826291940595616
723,2,0.0030142965174679193,0.014626722982730246,0.011612426465262327,2298765455728668.0,1.3457880029093132e+16,2349064425984764.0,9219993875129196.0,6394146920338398.0,1636375607702025.0,445643685641006.0,3.606771810282126e+16,2020-12-24,0,0,0,0,0,2869.0,3218.285714285714,26123,1086,0.04157256057880029
724,2,-0.0010594212168228972,0.003996661436975983,0.0050560826537988796,1.7028837977296176e+16,1.2520743034055726e+16,2.2367764705882348e+16,1.0896978328173372e+16,7247269349845199.0,2.034281114551083e+16,5208425180598554.0,4365787409700722.0,2020-12-25,0,0,1,1,0,2992.0,3001.714285714286,24225,1082,0.04466460268317853
725,2,0.003211041570284336,0.00487433253601574,0.001663290965731404,1.2519570139458572e+16,1.3274516817063164e+16,2272368498769483.0,1.1269683347005742e+16,792622477440525.0,2.2081745693191136e+16,5.009368334700574e+16,5174602132895815.0,2020-12-26,0,0,0,0,0,1834.0,2794.4285714285716,30475,2047,0.06716981132075471
726,2,0.008276276722654363,0.008550881439782627,0.00027460471712826466,1.0297238878817458e+16,1.2248707293264536e+16,2298490865988007.0,1.1603988286152556e+16,8227957049226048.0,2.405870310974759e+16,4727622367870589.0,5829783851624599.0,2020-12-27,1,0,0,1,0,2180.0,2701.8571428571427,35855,3898,0.1087156602984242
727,2,-0.002264565573621345,0.003114559784988629,0.005379125358609974,1.0007471154109682e+16,1.1592306849014716e+16,2265742593252391.0,1.1587359881601664e+16,819364431167265.0,2.5971694028009972e+16,4420659412941595.0,5547907473894811.0,2020-12-28,0,1,0,1,0,2479.0,2599.1428571428573,36487,2756,0.07553375174719762
728,2,-0.0056969511048183775,0.0008210718043644023,0.006518022909182779,9769950696860392.0,1.1600113119757538e+16,2.2216679828399464e+16,1.2041359144558514e+16,794444325870275.0,2.573217510084733e+16,4727530787783066.0,5.947298998996862e+16,2020-12-29,0,0,1,1,0,2621.0,2610.285714285714,46853,4276,0.09126416664888054
729,2,-0.004987848152265457,0.0002860254980564868,0.005273873650321943,1.0613590371970008e+16,1.1815351952053962e+16,2338801106446995.0,1087735180646883.0,7565865139640404.0,2529107077863781.0,4.7148569626088856e+16,5713342877247469.0,2020-12-30,0,0,0,0,0,2783.0,2536.8571428571427,41213,3294,0.07992623686700798
730,2,0.0030454676392946173,0.015272070145191032,0.012226602505896416,1.85532463682182e+16,1.6542689270409396e+16,2.4878276689216504e+16,8787839258281001.0,6171934883971646.0,1.7341977737649248e+16,3.77684014769695e+16,3.924286445839958e+16,2020-12-31,0,0,0,0,0,2249.0,2448.285714285714,37103,1958,0.052772013044767266
731,2,0.0017706477372410093,0.0040296398386849355,0.002258992101443927,1.2325751786010966e+16,1.3599806169352608e+16,2.2709566926953536e+16,1.1817934872902472e+16,7053217588746745.0,2.2463194329069056e+16,5.469684886747522e+16,4538253862767901.0,2021-01-01,0,0,0,0,0,2451.0,2371.0,36114,2289,0.06338262169795647
732,2,0.005143156228989682,0.006176054182165016,0.001032897953175335,9353808405667096.0,1349077645568952.0,2221434187267498.0,1139379204812284.0,7542516423502096.0,2.6602601377199696e+16,4425723557502044.0,4954721262169221.0,2021-01-02,0,0,0,0,0,1611.0,2339.1428571428573,37903,2440,0.06437485159486056
733,2,0.0037361093190743664,0.005099208771590897,0.0013630994525165308,9654904860219852.0,1.3317370682439594e+16,2344890073098599.0,1.1312502092517156e+16,762071870989342.0,2.4840393951230404e+16,4426340605992969.0,5357242899391775.0,2021-01-03,0,0,0,0,0,1170.0,2194.8571428571427,35842,2571,0.07173148819820323
734,2,-0.0015704209323624356,0.0017807891434639851,0.0033512100758264205,8929733509827917.0,1.2741222308249456e+16,2596826594070781.0,1.1346489672569242e+16,7689068158545416.0,2.279115862034516e+16,4519885611528759.0,5992217587851844.0,2021-01-04,0,0,0,0,0,2076.0,2137.285714285714,40039,3508,0.08761457578860611
735,2,-0.0003191472376695941,0.0008366584244148683,0.0011558056620844625,87208668920996.0,1.1601582129316528e+16,2.3761295214673636e+16,1.1951173275950402e+16,8084887795880726.0,2546119479454862.0,4259096218874884.0,6139608566451479.0,2021-01-05,0,0,1,1,0,1992.0,2047.4285714285713,48795,5020,0.10287939338046932
736,2,0.0018579670944870864,0.002670393799304133,0.0008124267048170465,7770960916738603.0,1081972951471758.0,2.104885323042029e+16,1288258095093011.0,8181066030230709.0,2.898142487178185e+16,4254723336549365.0,6039721390003215.0,2021-01-06,1,0,1,1,1,2216.0,1966.4285714285713,59079,3039,0.051439597826638914
737,2,0.0013745565838953787,0.002474895104105258,0.0011003385202098788,7574992463718186.0,1.1064598854485162e+16,2.0770113259549544e+16,1.2674204383962792e+16,8127010034020929.0,3041740881099005.0,3827886395934714.0,5521110201972352.0,2021-01-07,0,0,0,0,0,1842.0,1908.2857142857142,46442,1805,0.03886568192584298
738,2,-0.00015802394169159298,0.0011815499442610858,0.0013395738859526788,9103989389920422.0,1.1990890185676392e+16,2375458461538461.0,1.1980309814323606e+16,7754075331564986.0,2588088912466843.0,3906675862068965.0,5606132625994694.0,2021-01-08,0,0,1,1,0,1660.0,1795.2857142857142,47125,3845,0.08159151193633953
739,2,-0.0003779867512359949,0.0010579576097762033,0.0014359443610121982,845074456402372.0,1.2153619591478146e+16,2.009745003294531e+16,1.1219604656270588e+16,7761937184274104.0,3047468043048539.0,4.178965517241379e+16,5641539644190642.0,2021-01-09,0,0,1,1,0,1743.0,1814.142857142857,45530,2920,0.0641335383263782
740,2,-0.0011408748631447855,0.001039525308112866,0.002180400171257652,8224887148167817.0,1278780093821915.0,1.9988686050628424e+16,114646375464684.0,8552252611081605.0,2974200964772526.0,4.3625132766861384e+16,4856976898566117.0,2021-01-10,0,0,0,0,0,1246.0,1825.0,45192,2004,0.0443441317047265
741,2,0.001378126045997485,0.0015314320634466556,0.0001533060174491707,8702512794504125.0,1.225371155885472e+16,2.478992346350685e+16,1.1572211720226842e+16,7749202360643642.0,2.6009795287933972e+16,3.889741343538198e+16,5009940522845682.0,2021-01-11,0,0,0,0,0,1239.0,1705.4285714285713,43378,2314,0.053345013601364746
742,2,0.0008736443824056238,0.0012138217243431821,0.000340177341937558,8777008525519414.0,1.1732586683732944e+16,2.431550593129299e+16,1.1380702155379304e+16,7849454869602981.0,2664702749651437.0,3940979634751205.0,5335674613151698.0,2021-01-12,0,1,0,1,0,1076.0,1574.5714285714287,43751,2994,0.06843272153779342
743,2,4.802632925894862e-05,0.0009814941881833314,0.0009334678589243828,8528489379921055.0,1.159551596666736e+16,2.483767674025187e+16,1.1715718134541884e+16,7687573358952403.0,2.5630594599110296e+16,4.2135189323531256e+16,5.769764624798979e+16,2021-01-13,0,0,0,0,0,1358.0,1452.0,47881,3813,0.0796349282596437
744,2,-0.0013616034430418086,0.00012127305982722388,0.0014828765028690324,8426141153259797.0,1.1681575643440048e+16,2404174961886826.0,1.1780293247242396e+16,7852690341673392.0,2.689216213792485e+16,4002806923145906.0,5.3015805757331176e+16,2021-01-14,0,1,0,1,0,0.0,1188.857142857143,44604,2955,0.06624966370729082
