,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
669,2020-10-31,"[0.10133805257747099, 0.12263615802614185, 0.2341834924364811, 0.12305842267587015, 0.06872113379350858, 0.2511429284770157, 0.04161171978264062, 0.05708165663092964]",0.0013028030914718285,0.001371989097681909,-6.918600621008057e-05,0.0005829621876936881,0.0006720617070222941,0.000627511947357991,0.0009168737360832144,0.0008883506188672495,-2.8523117215964658e-05
670,2020-11-01,"[0.08991063863799853, 0.12294908480537126, 0.2408395278821304, 0.12026787094023923, 0.06922169823888312, 0.261583486531852, 0.0454495244185117, 0.0495507420136946]",0.0007557452316068942,0.002455296436759731,-0.0016995512051528367,0.0003144903799999837,0.0011434962498688495,0.0007289933149344168,0.0009202977989066247,0.0009251118314282417,4.8140325216169785e-06
671,2020-11-02,"[0.07551586283667691, 0.11129184715533719, 0.2700876509449942, 0.1207826634077874, 0.06266737652154973, 0.26234135953343174, 0.036701401156740796, 0.060385741596689475]",0.001398449592679368,0.0010142321404306989,0.00038421745224866913,0.0004858294906439186,0.0005003994227964621,0.0004931144567201903,0.0009555576725441583,0.000977021398664667,2.1463726120508726e-05
672,2020-11-03,"[0.08428393731002219, 0.10700280250932373, 0.2738084377088408, 0.12669232759178217, 0.06405786103865306, 0.24431564878090845, 0.035631707159333434, 0.06399292905339857]",0.0013168644509404033,0.0007079387322713197,0.0006089257186690835,0.0006662070937528566,0.00039516216434300135,0.000530684629047929,0.0009856376488481867,0.0010185674621515364,3.292981330334967e-05
673,2020-11-04,"[0.07644786610577785, 0.09382660985869914, 0.2590597742063064, 0.14099252148275984, 0.05892965519720993, 0.2523070506597634, 0.038137957070434686, 0.08009364326034586]",0.002273216088441861,0.0008049416157220597,0.0014682744727198011,0.0012737840320614989,0.0006137569253971634,0.0009437704787293313,0.0010105377278187102,0.00104975002188885,3.921229407013974e-05
674,2020-11-05,"[0.07386286263288706, 0.09841945320495414, 0.2631737922680089, 0.1367918920612377, 0.06221186741577727, 0.2499552831095052, 0.03829067023120783, 0.07707506422439898]",0.0006430116523701572,0.0013159859414986039,-0.0006729742891284468,0.000402071435563146,0.0006906463848523799,0.0005463589102077629,0.0010302579094557285,0.0010705690778766075,4.0311168420878996e-05
675,2020-11-06,"[0.08129396814267871, 0.10381074034311255, 0.26126066475318244, 0.130838478560943, 0.06417024166867509, 0.25689645275081613, 0.03618893100501742, 0.06532451085646676]",0.0004544649591850514,0.0006151412834047393,-0.00016067632421968794,0.00021064701140083146,0.00037164496882303283,0.00029114599011193214,0.0010447981937592422,0.0010810246301148094,3.6226436355567404e-05
676,2020-11-07,"[0.09131794356286349, 0.1085315574064766, 0.2407070678059405, 0.12891893444388597, 0.06729223809865727, 0.25898877480194343, 0.041009430123740455, 0.06303123429309972]",0.001150021811983528,0.0008554164086196943,0.00029460540336383374,0.00047513502049111386,0.0007644076585036705,0.0006197713394973923,0.0010541585807292506,0.0010811166786034551,2.695809787420496e-05
677,2020-11-08,"[0.08519865177014095, 0.1129474850327629, 0.23185103474284635, 0.12986109932588505, 0.06996558713996133, 0.2653981285061047, 0.04686897185688021, 0.05768955357563758]",0.0011882814364610039,0.0013651404951174788,-0.000176859058656475,0.000749427774140937,0.0005693681867432487,0.0006593979804420929,0.0010583390703657537,0.0010708452233425454,1.250615297679165e-05
678,2020-11-09,"[0.08052860793714489, 0.10717555494540308, 0.24914993558197987, 0.1273584810019642, 0.06685781570110039, 0.2572099605043614, 0.040793165353665485, 0.0707163706253828]",0.0004252011093663472,0.0007640930629441009,-0.0003388919535777537,0.00021061103917252217,0.0005043053288695771,0.00035745818402104965,0.0010573396626687521,0.0010502102643320797,-7.129398336672479e-06
