,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
90,2019-04-01,"[0.28665039915180235, 0.35018822502182867, 0.363168672820257]",0.00045046644868826336,0.00030060303006101545,0.00014986341862724794,0.00012185847708267817,0.00014447998068917652,0.00013316922888592734,0.0003268897446238846,0.00030178230223731233,-2.5107442386572272e-05
91,2019-04-02,"[0.28446642008387696, 0.3394040948275862, 0.37614066868592727]",0.0002441078316311828,0.00037821310710216814,-0.00013410527547098527,0.00012669981524704695,0.00011561100575990589,0.00012115541050347639,0.00032595880726393674,0.00029119169791986654,-3.47671093440702e-05
92,2019-04-03,"[0.30842912409753437, 0.3291834354992508, 0.3623970576215774]",0.0004656714019110116,2.5980334009936414e-05,0.0004396910679010752,0.00015872249680270675,1.3759256408489428e-05,8.62408766055981e-05,0.00033089271630558955,0.00028763743168829176,-4.3255284617297787e-05
93,2019-04-04,"[0.31334060858779134, 0.3326494682114486, 0.35401517510754527]",0.0003369717562835368,0.0001602092173249881,0.00017676253895854867,0.00021438207670648981,9.209077083009533e-05,0.00015323642376829255,0.0003416914717488429,0.00029111950354258784,-5.057196820625502e-05
94,2019-04-05,"[0.3050300233578305, 0.3311640460320174, 0.36381043126531065]",0.00010836721088509468,6.320328109435169e-05,4.516392979074299e-05,0.00010683869198425264,7.400958908598914e-05,9.042414053512091e-05,0.00035835507359369687,0.00030163791348275493,-5.6717160110941926e-05
95,2019-04-06,"[0.3018501784052125, 0.32922448029785917, 0.3689264660254421]",6.060261366066716e-05,7.634294592781575e-05,-1.5740332267148598e-05,5.309344035974182e-05,4.309916635813001e-05,4.809630335893591e-05,0.00038088352184015143,0.0003191926615087929,-6.169086033135851e-05
96,2019-04-07,"[0.3109838651588273, 0.3141553338615573, 0.37485842397176405]",0.00019512191776669142,0.0005161273562546465,-0.000321005438487955,6.396962166654792e-05,0.00045905159500176767,0.00026151060833415785,0.00040927681648820667,0.00034378374762070185,-6.549306886750473e-05
97,2019-04-08,"[0.30844035263592406, 0.3287385599716948, 0.3628219719306522]",5.744547739004005e-05,0.00027433569364322343,-0.00021689021625318335,5.525434045996094e-05,0.0001655561785263383,0.00011040525949314961,0.00044353495753786246,0.0003754111718184817,-6.812378571938064e-05
98,2019-04-09,"[0.2921448528483011, 0.33044403183023874, 0.3774086901604143]",0.00016667912937830923,0.0004141701222721373,-0.0002474909928938281,7.762816820037707e-05,0.00032879995238416866,0.00020321406029227287,0.0004836579449891188,0.0004140749341021326,-6.958301088698618e-05
99,2019-04-10,"[0.3047082593379719, 0.3568706803691519, 0.33842207924539286]",0.0008398954992654587,0.00044570764464802365,0.0003941878546174351,0.00026757283087600867,0.00022860486181644322,0.000248088846346226,0.0005296457788419759,0.00045977503447165437,-6.987074437032142e-05
100,2019-04-11,"[0.30347736093143596, 0.3439564888145647, 0.35257138800366006]",0.00019944005983419467,0.0011005043282423007,-0.0009010642684081061,9.437535373806928e-05,0.0013055226335642435,0.0006999489936511563,0.0005814984590964335,0.0005125114729270471,-6.89869861693863e-05
101,2019-04-12,"[0.29994147762379725, 0.3323162091387884, 0.3677478741871892]",0.00024207111828376351,0.0010443758116542377,-0.000802304693370474,0.0002078869790224933,0.0007665689045731158,0.0004872279417978045,0.0006457472666789455,0.0005431958511646759,-0.00010255141551426968
